age,annual_income,employment_length_years,num_credit_accounts,credit_utilization,missed_payments_2yrs,loan_amount,debt_to_income_ratio,home_ownership,loan_purpose,creditworthy
40,51168.16,32,1,0.737,0,26753.59,0.539,RENT,car,1
28,58040.92,23,3,0.528,1,500.0,0.397,MORTGAGE,debt_consolidation,0
25,78924.0,30,11,0.976,2,18995.03,0.378,RENT,debt_consolidation,0
58,73989.32,8,13,0.055,1,21656.18,0.158,RENT,debt_consolidation,1
37,51442.14,29,3,0.034,0,7544.83,0.199,MORTGAGE,other,1
46,40260.11,11,7,0.569,0,23764.07,0.527,RENT,debt_consolidation,0
44,79976.04,16,11,0.203,0,14762.53,0.479,RENT,credit_card,1
53,72025.61,30,11,0.604,2,10088.7,0.336,MORTGAGE,debt_consolidation,0
53,19662.35,12,2,0.781,1,23669.01,0.57,RENT,car,0
34,48110.61,8,12,0.138,0,5228.84,0.501,RENT,credit_card,0
58,58641.34,32,13,0.441,1,22822.74,0.132,OWN,debt_consolidation,1
37,72134.25,33,11,0.689,1,500.0,0.403,RENT,credit_card,0
57,75022.23,10,7,0.834,1,17571.34,0.509,RENT,home_improvement,0
38,61245.93,10,5,0.496,0,15394.6,0.495,OWN,credit_card,0
25,67875.45,7,13,0.206,1,10142.74,0.12,RENT,other,1
54,56411.01,0,12,0.586,0,18506.62,0.174,OWN,car,0
22,40175.26,19,7,0.455,1,14283.87,0.297,MORTGAGE,credit_card,1
54,49252.18,8,11,0.772,0,24492.26,0.188,MORTGAGE,other,1
22,55417.81,29,5,0.556,0,20041.36,0.11,RENT,car,1
30,54237.06,5,11,0.279,1,19074.25,0.416,RENT,credit_card,0
47,13517.4,22,1,0.754,1,17626.75,0.349,MORTGAGE,car,0
62,46255.37,17,13,0.518,0,10750.5,0.135,RENT,credit_card,1
38,56236.52,21,7,0.178,0,12283.77,0.373,MORTGAGE,credit_card,0
26,48809.86,3,8,0.563,0,17233.94,0.084,MORTGAGE,credit_card,0
31,49569.88,16,2,0.948,1,13439.76,0.281,MORTGAGE,car,0
60,65735.81,21,7,0.706,1,25003.08,0.506,RENT,other,0
52,31262.94,11,0,0.299,1,15841.05,0.56,MORTGAGE,debt_consolidation,0
25,19183.07,30,13,0.711,0,18383.7,0.185,MORTGAGE,home_improvement,0
37,47340.26,18,11,0.283,1,2375.84,0.543,RENT,home_improvement,1
32,71810.52,12,6,0.543,0,23489.07,0.54,OWN,car,0
28,92126.17,1,12,0.527,2,9769.44,0.424,RENT,credit_card,0
58,72206.82,5,12,0.247,1,5616.12,0.61,OWN,debt_consolidation,0
48,22698.2,16,1,0.348,1,29815.67,0.205,RENT,debt_consolidation,0
28,49887.92,14,0,0.942,0,21278.59,0.088,RENT,debt_consolidation,1
49,60645.96,30,3,0.251,0,23793.86,0.514,MORTGAGE,debt_consolidation,0
39,58907.0,27,0,0.801,2,19090.47,0.36,RENT,debt_consolidation,0
23,66864.7,5,8,0.667,0,14161.64,0.241,RENT,debt_consolidation,0
40,34824.92,20,7,0.533,0,12483.56,0.08,RENT,car,1
29,56428.75,15,8,0.138,0,22011.99,0.086,MORTGAGE,credit_card,1
31,64247.1,3,1,0.205,1,25192.67,0.12,RENT,credit_card,0
59,73164.76,23,13,0.179,2,14386.35,0.191,MORTGAGE,car,0
52,37274.2,18,14,0.587,0,33652.89,0.584,MORTGAGE,debt_consolidation,1
26,47406.55,3,8,0.973,3,13224.13,0.265,MORTGAGE,home_improvement,0
58,12000.0,16,0,0.877,0,2453.92,0.499,RENT,car,1
46,41327.84,25,5,0.025,1,500.0,0.081,RENT,credit_card,1
59,43462.87,11,10,0.274,1,500.0,0.247,OWN,credit_card,1
53,32569.14,12,11,0.157,0,11275.69,0.548,MORTGAGE,debt_consolidation,0
35,58643.47,3,3,0.976,0,12911.84,0.152,OWN,credit_card,0
44,53769.2,7,12,0.236,0,21143.4,0.206,MORTGAGE,credit_card,1
44,12000.0,34,14,0.201,1,14742.53,0.525,MORTGAGE,debt_consolidation,0
52,59741.18,21,7,0.621,0,22590.34,0.117,OWN,credit_card,1
31,34576.87,6,5,0.556,2,15404.04,0.119,MORTGAGE,credit_card,0
35,65685.16,16,7,0.226,1,15121.69,0.601,OWN,debt_consolidation,0
31,26799.27,6,0,0.67,2,9802.37,0.313,RENT,debt_consolidation,0
34,55660.14,15,7,0.097,0,27803.3,0.412,RENT,credit_card,0
28,48770.41,5,0,0.019,0,1216.64,0.12,MORTGAGE,debt_consolidation,1
22,61668.24,21,0,0.082,1,17711.79,0.191,MORTGAGE,home_improvement,0
62,57743.34,19,8,0.365,0,13365.15,0.303,RENT,other,0
24,49386.39,22,7,0.975,1,22035.79,0.441,MORTGAGE,car,0
60,21202.01,15,14,0.547,1,14812.54,0.231,MORTGAGE,debt_consolidation,1
21,22501.42,10,7,0.755,0,15077.79,0.537,OWN,credit_card,0
55,42154.49,8,14,0.321,0,12600.24,0.48,RENT,home_improvement,1
35,54817.84,7,12,0.719,1,27539.31,0.373,RENT,home_improvement,0
43,41618.55,15,5,0.966,0,15021.65,0.303,MORTGAGE,other,1
33,68754.66,15,13,0.358,1,32726.86,0.411,MORTGAGE,credit_card,1
42,48857.14,23,7,0.999,0,17450.22,0.452,MORTGAGE,debt_consolidation,0
40,33769.72,1,8,0.638,1,15195.84,0.144,RENT,credit_card,1
44,48881.88,9,1,0.749,1,13692.06,0.539,RENT,other,0
38,59968.92,29,3,0.252,0,20078.22,0.319,OWN,home_improvement,0
44,62147.46,32,7,0.643,0,9704.46,0.564,RENT,car,1
57,96324.34,32,4,0.511,0,16311.68,0.576,MORTGAGE,home_improvement,0
40,40283.99,10,8,0.956,0,15073.23,0.067,RENT,other,0
36,53383.47,4,1,0.905,1,17927.23,0.281,RENT,credit_card,0
26,64374.73,6,3,0.397,1,18150.27,0.359,MORTGAGE,other,0
36,54484.69,4,9,0.947,0,18617.95,0.347,RENT,car,0
26,43986.4,33,9,0.885,1,15854.14,0.522,RENT,car,0
29,20916.34,30,14,0.59,1,29120.49,0.148,MORTGAGE,other,0
62,43761.64,28,13,0.082,1,18803.12,0.412,RENT,credit_card,0
24,31378.55,25,12,0.161,0,38453.88,0.568,RENT,home_improvement,0
42,17014.65,12,0,0.077,1,15448.66,0.618,MORTGAGE,credit_card,0
57,37495.07,16,9,0.108,1,23630.22,0.076,RENT,car,1
62,31963.98,29,3,0.977,1,8465.56,0.605,MORTGAGE,car,0
27,67843.3,28,4,0.212,1,27607.1,0.137,RENT,car,1
28,68224.02,18,3,0.691,1,8661.44,0.365,RENT,credit_card,0
37,35114.66,29,6,0.637,0,19102.9,0.186,RENT,car,1
45,49274.97,12,1,0.631,1,12620.16,0.404,OWN,car,1
63,14118.66,14,7,0.207,0,19068.07,0.07,RENT,home_improvement,1
30,44124.52,29,2,0.579,2,12886.83,0.221,OWN,credit_card,0
28,63777.6,13,7,0.626,1,7896.72,0.235,RENT,car,0
32,73148.63,26,9,0.57,0,12555.67,0.554,RENT,car,0
59,39312.96,15,2,0.186,0,28874.22,0.371,MORTGAGE,credit_card,0
22,78140.81,10,1,0.723,1,19205.49,0.46,RENT,credit_card,0
37,21654.78,7,12,0.073,0,3400.35,0.422,MORTGAGE,home_improvement,0
26,27552.19,21,11,0.591,1,24858.44,0.286,OWN,home_improvement,0
27,70612.56,16,3,0.436,0,6976.37,0.058,MORTGAGE,debt_consolidation,1
61,91764.67,12,13,0.25,0,21690.23,0.109,MORTGAGE,debt_consolidation,1
21,65855.5,26,3,0.807,1,19978.49,0.322,MORTGAGE,car,0
35,54112.47,0,13,0.176,1,20546.79,0.588,RENT,other,1
61,12000.0,3,1,0.933,0,31678.7,0.187,MORTGAGE,credit_card,0
47,12000.0,33,9,0.885,1,7542.23,0.454,RENT,other,0
24,57847.01,23,0,0.361,0,20497.15,0.505,RENT,credit_card,1
41,47122.62,19,2,0.305,0,26336.3,0.549,MORTGAGE,debt_consolidation,0
63,30671.63,0,6,0.137,0,9209.92,0.211,RENT,home_improvement,0
38,56441.72,20,1,0.916,0,8288.22,0.562,MORTGAGE,debt_consolidation,0
44,57532.89,15,6,0.628,1,12415.31,0.404,RENT,debt_consolidation,0
44,75777.15,20,3,0.032,1,17922.6,0.35,RENT,other,1
50,58005.25,1,1,0.511,1,2305.71,0.498,MORTGAGE,credit_card,0
29,82024.68,19,14,0.086,1,19962.62,0.201,MORTGAGE,debt_consolidation,0
57,55175.87,20,14,0.574,1,2324.52,0.517,OWN,credit_card,1
64,52462.63,10,14,0.509,1,26639.98,0.427,RENT,credit_card,0
27,78414.87,1,2,0.083,1,19623.9,0.51,RENT,home_improvement,1
57,33474.3,34,5,0.816,2,32218.26,0.561,RENT,debt_consolidation,0
56,116917.84,24,4,0.262,0,21019.05,0.39,RENT,credit_card,1
53,63255.66,21,4,0.541,1,12257.16,0.09,RENT,credit_card,0
37,63378.24,26,6,0.639,0,7811.91,0.214,MORTGAGE,home_improvement,1
41,66552.11,23,7,0.962,0,17150.02,0.533,RENT,other,0
57,96297.0,4,7,0.494,0,14727.74,0.395,OWN,credit_card,0
27,72435.16,15,4,0.917,0,25675.25,0.54,MORTGAGE,car,0
57,19688.77,31,14,0.355,0,6642.43,0.261,MORTGAGE,other,0
61,85876.35,10,14,0.857,0,33188.12,0.328,RENT,debt_consolidation,0
51,47500.28,34,4,0.236,0,26472.99,0.524,RENT,debt_consolidation,0
36,57357.41,2,3,0.707,1,13168.29,0.489,RENT,home_improvement,0
45,26856.41,11,7,0.089,0,31180.39,0.258,MORTGAGE,other,0
23,66576.44,12,5,0.986,0,7951.85,0.062,MORTGAGE,debt_consolidation,0
61,40669.77,21,14,0.954,0,16850.31,0.534,RENT,debt_consolidation,0
36,57203.73,6,6,0.442,0,3511.76,0.482,RENT,home_improvement,1
23,48749.82,8,0,0.524,0,31619.12,0.297,OWN,car,1
55,97350.28,23,1,0.598,0,500.0,0.35,RENT,debt_consolidation,0
49,98609.73,9,1,0.275,1,2036.02,0.182,RENT,credit_card,0
48,56023.29,30,5,0.674,0,9287.58,0.277,RENT,debt_consolidation,1
23,56407.51,30,4,0.699,0,26900.91,0.14,RENT,other,0
54,46784.25,10,12,0.525,0,23593.6,0.166,RENT,home_improvement,1
49,79332.14,19,13,0.148,0,16098.46,0.516,MORTGAGE,credit_card,1
55,47763.76,11,2,0.919,0,24170.34,0.249,MORTGAGE,car,0
57,45730.58,12,14,0.115,0,13961.28,0.498,MORTGAGE,credit_card,0
30,76529.04,23,8,0.629,0,18801.86,0.311,RENT,other,0
30,43157.42,10,4,0.103,1,29865.53,0.109,RENT,debt_consolidation,0
61,54169.39,5,6,0.146,0,12780.43,0.249,MORTGAGE,debt_consolidation,0
44,20211.16,9,6,0.021,0,8102.65,0.137,RENT,credit_card,0
40,70492.19,32,2,0.363,0,19233.35,0.431,RENT,debt_consolidation,0
33,97699.07,9,13,0.64,1,21662.47,0.571,MORTGAGE,car,0
49,70866.96,12,0,0.522,0,15994.03,0.47,MORTGAGE,credit_card,1
54,87159.58,22,1,0.675,1,24030.43,0.498,RENT,debt_consolidation,1
21,36385.75,3,4,0.675,0,13188.67,0.524,OWN,car,1
45,60199.13,9,2,0.14,2,16147.91,0.517,RENT,credit_card,0
64,34250.48,6,0,0.057,1,18371.17,0.383,OWN,credit_card,1
33,49989.16,32,5,0.625,1,17586.25,0.463,RENT,debt_consolidation,0
33,71988.65,32,5,0.653,1,29519.44,0.299,MORTGAGE,other,0
59,57240.05,26,1,0.557,0,18326.01,0.089,RENT,home_improvement,1
23,23921.9,8,12,0.246,0,12264.88,0.438,MORTGAGE,car,0
38,26069.36,21,13,0.811,1,19751.84,0.467,MORTGAGE,car,0
41,24614.39,23,10,0.076,2,24079.66,0.213,OWN,credit_card,1
56,65811.96,30,7,0.632,1,21968.12,0.595,MORTGAGE,debt_consolidation,0
26,100405.68,5,14,0.12,2,21469.27,0.119,MORTGAGE,home_improvement,0
40,84974.08,25,5,0.654,0,1517.55,0.455,RENT,debt_consolidation,0
27,13288.33,6,6,0.418,2,500.0,0.623,RENT,other,0
55,86263.67,19,0,0.718,0,26477.38,0.22,OWN,debt_consolidation,0
48,75600.81,30,10,0.052,0,18949.72,0.552,OWN,credit_card,0
42,21003.4,2,1,0.555,2,14805.8,0.545,RENT,credit_card,0
38,48329.56,5,9,0.145,1,21248.82,0.479,RENT,credit_card,0
27,79101.49,28,11,0.682,1,32345.79,0.595,RENT,home_improvement,0
61,67109.54,0,3,0.12,2,27721.78,0.45,RENT,car,0
49,26199.91,23,9,0.074,0,23659.99,0.322,RENT,car,0
35,68436.33,17,4,0.713,1,7019.47,0.442,MORTGAGE,other,0
39,12000.0,12,5,0.064,0,8188.88,0.277,RENT,credit_card,0
52,50097.91,30,7,0.225,1,500.0,0.249,OWN,credit_card,0
52,80035.05,29,3,0.825,0,20701.62,0.095,OWN,car,0
41,55404.67,11,11,0.81,2,24977.64,0.298,RENT,debt_consolidation,0
34,44023.37,0,5,0.854,0,25711.6,0.492,MORTGAGE,debt_consolidation,0
50,74565.62,4,6,0.326,0,21078.87,0.57,MORTGAGE,debt_consolidation,1
49,76444.54,3,12,0.528,0,13613.4,0.586,RENT,home_improvement,1
47,83820.87,34,3,0.773,0,9921.5,0.164,MORTGAGE,home_improvement,1
24,74235.53,20,6,0.137,0,7571.72,0.364,MORTGAGE,debt_consolidation,0
41,78790.25,23,14,0.724,0,13529.18,0.367,RENT,debt_consolidation,1
48,71123.99,8,5,0.097,1,6199.56,0.167,OWN,debt_consolidation,1
62,60841.63,29,1,0.913,1,30803.59,0.39,RENT,credit_card,0
44,56969.2,25,4,0.637,0,3278.66,0.25,RENT,debt_consolidation,0
36,49780.29,26,14,0.493,0,13226.52,0.568,OWN,car,1
45,28327.9,16,11,0.485,1,500.0,0.21,RENT,other,1
28,33983.15,24,12,0.181,1,17668.99,0.529,RENT,car,0
24,48795.68,19,3,0.346,1,14978.55,0.563,RENT,car,0
50,60311.95,13,12,0.727,0,11788.89,0.455,RENT,other,0
64,86697.88,20,5,0.541,1,6604.95,0.188,RENT,home_improvement,1
58,54080.46,11,11,0.529,1,15022.16,0.213,MORTGAGE,credit_card,0
46,77076.48,33,13,0.195,2,10099.85,0.624,RENT,car,0
22,78744.94,25,3,0.69,2,13768.19,0.132,MORTGAGE,credit_card,1
64,49908.17,25,14,0.392,0,32616.87,0.114,RENT,credit_card,1
40,68083.18,25,9,0.183,0,16549.59,0.588,RENT,debt_consolidation,1
33,49642.38,15,10,0.944,1,19795.8,0.497,OWN,home_improvement,0
60,84086.99,33,11,0.507,1,10819.82,0.481,MORTGAGE,car,0
53,68988.55,7,2,0.528,1,7940.08,0.158,MORTGAGE,home_improvement,0
53,28809.36,19,11,0.981,1,14793.38,0.339,RENT,credit_card,0
33,58553.54,2,3,0.366,0,37535.33,0.512,MORTGAGE,home_improvement,0
64,91258.47,10,4,0.943,0,12413.15,0.231,MORTGAGE,car,1
40,51012.92,20,1,0.695,1,18252.94,0.176,OWN,car,1
44,64849.73,17,2,0.633,1,7544.41,0.076,MORTGAGE,credit_card,1
54,67009.33,32,14,0.234,1,500.0,0.412,MORTGAGE,credit_card,0
50,32194.3,21,4,0.052,0,7891.52,0.212,RENT,credit_card,1
28,66235.57,14,5,0.438,0,36426.39,0.525,RENT,other,0
34,24335.63,14,7,0.01,0,20358.51,0.206,RENT,debt_consolidation,0
36,41236.27,21,10,0.071,2,29768.32,0.173,RENT,car,0
62,78665.91,27,8,0.595,1,11870.5,0.598,RENT,debt_consolidation,1
52,62848.64,9,8,0.724,1,500.0,0.601,RENT,other,0
37,48301.49,20,12,0.168,1,5021.62,0.447,MORTGAGE,credit_card,0
53,64822.14,20,7,0.733,1,18573.22,0.581,MORTGAGE,home_improvement,0
53,53677.97,0,11,0.95,3,17138.52,0.199,MORTGAGE,home_improvement,1
38,55276.73,31,13,0.743,1,14906.19,0.323,RENT,car,1
38,69450.01,19,10,0.785,1,10227.76,0.182,MORTGAGE,car,0
60,38997.91,8,0,0.701,1,23457.44,0.333,OWN,debt_consolidation,0
45,55887.4,22,3,0.225,0,10487.88,0.485,RENT,debt_consolidation,0
27,48130.1,23,9,0.361,0,17770.35,0.515,OWN,debt_consolidation,0
52,20116.73,32,7,0.949,0,16757.95,0.052,RENT,home_improvement,0
46,34749.97,1,4,0.661,0,11683.48,0.264,MORTGAGE,home_improvement,0
43,89500.54,14,5,0.789,2,7068.34,0.637,MORTGAGE,debt_consolidation,0
52,63463.91,6,1,0.969,1,11154.03,0.394,MORTGAGE,car,0
60,25881.06,20,3,0.231,0,31862.6,0.213,OWN,debt_consolidation,1
35,21112.2,17,11,0.322,0,25012.03,0.264,RENT,debt_consolidation,0
39,52532.39,16,0,0.645,0,24183.5,0.227,MORTGAGE,credit_card,0
29,89346.1,34,12,0.024,1,7921.83,0.316,OWN,home_improvement,1
49,50891.32,18,5,0.571,1,2060.8,0.314,MORTGAGE,debt_consolidation,0
38,83753.99,14,12,0.809,0,24868.45,0.329,RENT,other,0
36,62742.48,2,3,0.61,1,23142.91,0.325,RENT,home_improvement,0
51,65367.51,10,12,0.295,1,16235.24,0.354,OWN,credit_card,1
38,25614.15,31,8,0.724,0,11665.14,0.065,MORTGAGE,debt_consolidation,1
41,75625.5,15,12,0.146,0,1824.5,0.08,OWN,car,0
40,47631.5,31,0,0.895,0,22806.6,0.254,RENT,car,0
32,73988.03,18,11,0.101,0,25675.22,0.537,MORTGAGE,credit_card,1
26,37088.26,19,4,0.863,0,8888.17,0.485,MORTGAGE,debt_consolidation,0
57,58895.09,15,5,0.498,1,8136.6,0.131,OWN,credit_card,0
25,62744.06,19,0,0.429,0,26169.56,0.322,MORTGAGE,credit_card,1
35,51611.27,2,14,0.501,0,9223.22,0.383,RENT,debt_consolidation,0
50,63899.99,2,9,0.2,1,31011.54,0.335,MORTGAGE,home_improvement,1
26,49139.26,16,14,0.458,1,14018.53,0.454,MORTGAGE,debt_consolidation,0
49,40720.69,20,8,0.85,0,11520.94,0.598,RENT,car,0
53,90320.63,19,2,0.801,0,15405.97,0.103,RENT,credit_card,1
50,78076.96,15,5,0.163,0,11520.31,0.334,OWN,home_improvement,0
34,38260.98,10,6,0.673,1,25135.91,0.352,RENT,other,0
21,67505.77,24,2,0.857,0,22972.29,0.359,RENT,credit_card,0
60,38661.07,21,13,0.82,1,24792.96,0.162,MORTGAGE,debt_consolidation,1
35,28936.94,1,14,0.426,0,16660.68,0.401,OWN,credit_card,0
56,77743.81,15,8,0.048,2,10892.81,0.114,MORTGAGE,credit_card,1
29,17509.81,24,8,0.931,0,14918.42,0.458,RENT,car,0
28,75390.83,27,10,0.396,0,11168.73,0.415,RENT,car,1
55,49440.11,10,10,0.361,0,28199.37,0.232,RENT,home_improvement,0
62,50345.97,32,0,0.76,1,24020.46,0.614,RENT,other,0
58,64014.53,22,7,0.264,1,14176.29,0.526,MORTGAGE,debt_consolidation,0
54,67786.37,15,11,0.835,0,6661.73,0.347,RENT,debt_consolidation,0
31,36820.45,21,12,0.076,0,28867.56,0.595,RENT,debt_consolidation,0
61,70789.96,30,8,0.741,0,16230.16,0.507,OWN,home_improvement,0
50,57494.15,7,13,0.966,2,13828.49,0.166,RENT,debt_consolidation,0
28,27366.79,5,8,0.996,1,28946.87,0.395,RENT,debt_consolidation,0
26,51262.76,15,5,0.924,3,10410.46,0.429,MORTGAGE,other,1
59,85388.14,2,6,0.871,0,12129.66,0.409,RENT,debt_consolidation,0
33,91885.09,29,10,0.279,1,12923.17,0.587,RENT,debt_consolidation,0
54,70781.67,33,13,0.967,0,3150.88,0.321,OWN,credit_card,0
27,28812.44,21,3,0.928,0,17841.62,0.093,MORTGAGE,debt_consolidation,1
33,65793.35,34,4,0.534,1,8138.9,0.334,MORTGAGE,debt_consolidation,0
33,73718.94,2,9,0.402,1,9863.5,0.503,MORTGAGE,debt_consolidation,1
33,70965.58,22,11,0.109,0,8660.08,0.247,RENT,debt_consolidation,0
50,72268.99,15,5,0.591,0,9716.37,0.065,MORTGAGE,car,0
61,62991.79,9,9,0.701,1,7449.77,0.237,MORTGAGE,credit_card,1
61,53406.93,10,0,0.404,0,17224.93,0.425,RENT,home_improvement,1
53,41615.92,19,4,0.406,0,13599.66,0.097,RENT,home_improvement,0
29,13245.42,22,14,0.573,0,15432.07,0.257,MORTGAGE,car,1
63,62472.12,5,8,0.028,1,36184.09,0.143,RENT,other,0
44,59093.16,21,13,0.958,1,13599.95,0.332,RENT,credit_card,0
45,67266.67,32,3,0.29,2,20444.53,0.168,RENT,debt_consolidation,1
51,25574.04,0,4,0.141,1,21468.75,0.13,MORTGAGE,debt_consolidation,0
54,69190.37,30,14,0.005,2,14434.29,0.474,RENT,debt_consolidation,0
62,100199.99,21,14,0.857,0,17464.19,0.137,MORTGAGE,car,1
46,56725.9,11,13,0.863,2,15186.28,0.175,RENT,credit_card,0
47,53643.36,25,4,0.095,0,16823.03,0.376,MORTGAGE,debt_consolidation,1
53,61798.05,21,12,0.152,0,9721.35,0.074,RENT,debt_consolidation,1
32,99711.41,26,6,0.448,1,10552.1,0.088,RENT,car,0
34,32479.75,2,12,0.186,1,15152.3,0.307,MORTGAGE,credit_card,0
48,59470.55,2,12,0.736,1,500.0,0.271,MORTGAGE,debt_consolidation,0
23,37407.54,22,6,0.058,1,28464.66,0.37,RENT,car,0
35,42965.9,10,4,0.55,1,34447.72,0.616,MORTGAGE,home_improvement,0
52,53909.01,8,14,0.383,2,16533.15,0.329,MORTGAGE,credit_card,0
63,84641.11,14,6,0.465,0,20989.22,0.367,RENT,credit_card,0
43,94621.79,25,6,0.425,1,24729.52,0.576,MORTGAGE,home_improvement,0
38,64859.13,6,9,0.153,0,3077.97,0.316,RENT,debt_consolidation,0
40,46714.92,34,14,0.22,2,23354.5,0.52,MORTGAGE,other,0
51,109840.26,14,1,0.065,1,11162.04,0.372,RENT,car,0
44,45593.8,5,14,0.115,3,35616.52,0.46,OWN,home_improvement,0
22,42435.01,2,6,0.978,2,13305.66,0.603,MORTGAGE,home_improvement,0
44,15951.25,30,0,0.28,0,23173.64,0.05,MORTGAGE,other,1
38,85714.01,3,4,0.307,1,13394.28,0.566,RENT,debt_consolidation,0
51,76301.4,14,6,0.127,1,34770.23,0.344,MORTGAGE,debt_consolidation,1
59,108191.72,23,10,0.755,1,10388.85,0.404,RENT,car,1
63,24430.49,17,8,0.924,2,25485.8,0.338,RENT,debt_consolidation,0
47,87079.76,9,2,0.79,1,20640.1,0.214,RENT,home_improvement,1
36,56542.98,3,7,0.613,2,18638.79,0.126,MORTGAGE,credit_card,0
40,72734.2,24,3,0.813,0,17061.07,0.57,MORTGAGE,debt_consolidation,0
28,18748.9,17,4,0.404,0,8996.89,0.393,OWN,debt_consolidation,1
62,87297.8,1,10,0.859,0,500.0,0.53,RENT,car,1
58,72303.37,6,12,0.799,1,24669.53,0.23,OWN,debt_consolidation,0
58,54143.98,19,2,0.002,3,10600.45,0.263,MORTGAGE,debt_consolidation,0
35,69192.48,5,9,0.488,0,25526.4,0.235,OWN,credit_card,0
35,38159.1,13,6,0.265,3,18165.28,0.237,MORTGAGE,debt_consolidation,0
58,42252.32,4,5,0.086,0,25802.31,0.324,RENT,home_improvement,0
44,44804.22,27,10,0.846,2,22217.03,0.605,OWN,other,0
52,14239.99,22,3,0.008,1,500.0,0.552,MORTGAGE,home_improvement,0
42,73958.69,27,11,0.73,1,20534.06,0.342,MORTGAGE,home_improvement,1
40,81215.06,1,6,0.988,0,11906.92,0.242,RENT,credit_card,0
48,39570.43,13,1,0.482,0,25485.1,0.386,RENT,other,0
56,62660.47,9,11,0.371,0,20320.87,0.387,RENT,car,0
35,49158.11,21,12,0.606,0,20426.72,0.426,MORTGAGE,car,1
56,62222.03,28,8,0.805,0,12549.81,0.345,RENT,debt_consolidation,0
31,41193.3,7,10,0.24,0,6786.54,0.065,OWN,debt_consolidation,1
38,35564.65,26,2,0.251,1,11104.02,0.112,RENT,debt_consolidation,0
61,78145.65,20,5,0.607,1,500.0,0.606,RENT,debt_consolidation,0
62,53594.85,28,5,0.94,0,9686.91,0.46,RENT,debt_consolidation,0
61,99486.4,2,11,0.298,4,1822.57,0.652,RENT,car,0
34,56018.82,34,5,0.377,1,2060.33,0.257,RENT,debt_consolidation,0
58,34626.28,15,10,0.993,3,16048.31,0.404,MORTGAGE,debt_consolidation,0
62,81992.7,9,4,0.176,0,19806.44,0.227,OWN,car,1
64,68877.6,6,9,0.077,0,14713.86,0.55,RENT,other,1
21,70991.2,34,3,0.59,0,10510.89,0.208,RENT,debt_consolidation,1
53,81193.21,30,8,0.024,2,6473.33,0.472,MORTGAGE,debt_consolidation,0
64,40638.48,4,1,0.18,1,12145.26,0.166,RENT,car,0
54,52200.43,15,11,0.622,1,7599.99,0.128,MORTGAGE,other,0
31,51228.1,25,0,0.66,0,14434.52,0.136,MORTGAGE,home_improvement,0
54,26603.58,20,14,0.51,1,1306.21,0.361,OWN,credit_card,1
25,49201.02,6,12,0.384,1,21311.86,0.534,RENT,home_improvement,0
42,84400.35,12,8,0.576,1,9896.72,0.62,OWN,car,0
48,60221.44,12,13,0.643,0,18386.31,0.392,OWN,debt_consolidation,1
41,25386.65,10,12,0.803,1,22985.0,0.363,RENT,credit_card,0
51,20771.53,33,2,0.793,1,17950.84,0.503,MORTGAGE,car,0
31,91625.07,7,11,0.665,1,22192.14,0.105,RENT,home_improvement,1
47,53012.98,24,5,0.894,1,500.0,0.515,RENT,debt_consolidation,0
49,40756.98,31,12,0.838,2,10564.29,0.507,OWN,car,0
48,48972.18,27,12,0.133,0,24927.69,0.341,RENT,home_improvement,1
33,22499.23,27,14,0.957,2,19583.07,0.103,RENT,debt_consolidation,0
34,86308.09,5,6,0.892,0,31636.17,0.161,RENT,debt_consolidation,0
32,46352.84,4,2,0.321,0,30339.42,0.253,MORTGAGE,debt_consolidation,0
41,85082.83,27,1,0.02,3,17696.33,0.628,OWN,other,0
46,56136.34,26,2,0.604,0,12732.19,0.401,MORTGAGE,debt_consolidation,1
36,86449.7,25,14,0.438,0,6374.05,0.331,MORTGAGE,car,1
39,60647.28,14,8,0.75,0,10717.72,0.319,RENT,credit_card,0
33,73771.12,18,5,0.525,0,11325.78,0.479,MORTGAGE,car,0
30,70820.05,0,6,0.076,0,9660.76,0.228,RENT,other,1
49,68712.4,10,2,0.245,0,6734.96,0.102,MORTGAGE,other,1
56,62654.56,18,8,0.883,0,18614.19,0.422,MORTGAGE,car,1
33,49877.28,4,6,0.038,1,30269.76,0.251,OWN,credit_card,1
58,97139.56,4,11,0.737,0,23399.31,0.229,MORTGAGE,debt_consolidation,1
46,35047.39,1,0,0.292,2,12098.22,0.34,MORTGAGE,debt_consolidation,0
28,55094.77,7,13,0.453,1,24126.26,0.204,RENT,home_improvement,0
37,55327.49,34,0,0.531,1,18119.86,0.577,RENT,debt_consolidation,0
21,63853.7,24,6,0.25,0,14633.66,0.516,MORTGAGE,credit_card,0
22,45551.6,33,5,0.652,1,14071.9,0.615,MORTGAGE,debt_consolidation,1
35,61924.42,8,10,0.693,0,13200.54,0.581,MORTGAGE,car,0
40,51285.46,20,9,0.085,0,20859.6,0.223,MORTGAGE,debt_consolidation,1
56,20197.04,31,2,0.374,0,16257.03,0.259,RENT,debt_consolidation,0
26,55210.15,12,7,0.744,0,8444.19,0.434,RENT,credit_card,0
57,30787.56,23,8,0.722,1,8008.33,0.079,RENT,credit_card,0
31,16843.51,24,6,0.545,0,17753.14,0.597,MORTGAGE,car,0
27,58011.21,29,0,0.778,0,18857.86,0.056,OWN,home_improvement,1
51,65733.43,33,2,0.108,0,12181.81,0.342,MORTGAGE,car,0
55,66587.36,21,7,0.118,1,4811.95,0.438,MORTGAGE,debt_consolidation,1
